Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),year,month,day,dayofweek,quarter,week_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,Is_Holiday,Is_Functioning_Day,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Temp_Humidity,Temp_WindSpeed,Humidity_Wind,Comfort_Index,Is_Weekend,Is_Rush_Hour,Is_Night,Is_NonWorking_Day,Hour_Temperature,Hour_Humidity,Hour_Visibility,Winter_Temperature,Spring_Temperature,Summer_Temperature,Autumn_Temperature,Bad_Weather,Extreme_Temp
385,7,-4.1,35,3.5,1980,-17.3,0.0,0.0,0.0,2018,2,21,2,1,8,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-143.5,-14.349999999999998,122.5,18.75,0,1,0,0,-28.699999999999996,245,13860,-4.1,-0.0,-0.0,-0.0,0,1
718,8,-4.3,36,1.9,1955,-17.1,0.06,0.0,0.0,2018,2,21,2,1,8,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-154.79999999999998,-8.17,68.39999999999999,18.67,0,1,0,0,-34.4,288,15640,-4.3,-0.0,-0.0,-0.0,0,1
373,9,-3.8,28,1.7,1904,-19.6,0.63,0.0,0.0,2018,2,21,2,1,8,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-106.39999999999999,-6.46,47.6,21.36,0,0,0,0,-34.199999999999996,252,17136,-3.8,-0.0,-0.0,-0.0,0,1
244,10,-1.8,25,2.6,1913,-19.2,1.17,0.0,0.0,2018,2,21,2,1,8,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-45.0,-4.680000000000001,65.0,23.080000000000002,0,0,0,0,-18.0,250,19130,-1.8,-0.0,-0.0,-0.0,0,1
276,11,0.2,22,2.2,1907,-19.0,1.57,0.0,0.0,2018,2,21,2,1,8,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,4.4,0.44000000000000006,48.400000000000006,25.06,0,0,0,0,2.2,242,20977,0.2,0.0,0.0,0.0,0,0
351,12,2.2,17,2.0,1824,-20.4,1.99,0.0,0.0,2018,2,21,2,1,8,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,37.400000000000006,4.4,34.0,27.6,0,0,0,0,26.400000000000002,204,21888,2.2,0.0,0.0,0.0,0,0
299,13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,2018,2,21,2,1,8,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,40.6,9.569999999999999,46.199999999999996,28.59,0,0,0,0,37.699999999999996,182,26000,2.9,0.0,0.0,0.0,0,0
365,14,3.3,14,2.9,1985,-21.7,2.49,0.0,0.0,2018,2,21,2,1,8,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,46.199999999999996,9.569999999999999,40.6,28.869999999999997,0,0,0,0,46.199999999999996,196,27790,3.3,0.0,0.0,0.0,0,0
366,15,4.2,15,2.7,1995,-20.2,2.21,0.0,0.0,2018,2,21,2,1,8,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,63.0,11.340000000000002,40.5,29.060000000000002,0,0,0,0,63.0,225,29925,4.2,0.0,0.0,0.0,0,0
409,16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,2018,2,21,2,1,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,51.800000000000004,14.43,54.6,28.87,0,0,0,0,59.2,224,32000,3.7,0.0,0.0,0.0,0,0
469,17,3.1,14,3.7,2000,-21.9,1.0,0.0,0.0,2018,2,21,2,1,8,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,43.4,11.47,51.800000000000004,28.610000000000003,0,1,0,0,52.7,238,34000,3.1,0.0,0.0,0.0,0,0
784,18,1.8,16,3.4,2000,-21.4,0.31,0.0,0.0,2018,2,21,2,1,8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,28.8,6.12,54.4,27.419999999999998,0,1,0,0,32.4,288,36000,1.8,0.0,0.0,0.0,0,0
460,19,-0.1,39,2.8,2000,-12.4,0.0,0.0,0.0,2018,2,21,2,1,8,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-3.9000000000000004,-0.27999999999999997,109.19999999999999,19.69,0,1,0,0,-1.9000000000000001,741,38000,-0.1,-0.0,-0.0,-0.0,0,1
356,20,-1.1,43,1.5,2000,-12.1,0.0,0.0,0.0,2018,2,21,2,1,8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-47.300000000000004,-1.6500000000000001,64.5,18.249999999999996,0,0,0,0,-22.0,860,40000,-1.1,-0.0,-0.0,-0.0,0,1
345,21,-1.6,52,2.2,2000,-10.1,0.0,0.0,0.0,2018,2,21,2,1,8,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-83.2,-3.5200000000000005,114.4,15.159999999999998,0,0,0,0,-33.6,1092,42000,-1.6,-0.0,-0.0,-0.0,0,1
299,22,-2.2,55,1.4,2000,-10.0,0.0,0.0,0.0,2018,2,21,2,1,8,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-121.00000000000001,-3.08,77.0,14.120000000000001,0,0,1,0,-48.400000000000006,1210,44000,-2.2,-0.0,-0.0,-0.0,0,1
223,23,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,2018,2,21,2,1,8,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-156.60000000000002,-2.9700000000000006,63.800000000000004,13.030000000000001,0,0,1,0,-62.1,1334,46000,-2.7,-0.0,-0.0,-0.0,0,1
195,0,-2.7,58,1.7,2000,-9.8,0.0,0.0,0.0,2018,2,22,3,1,8,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-156.60000000000002,-4.59,98.6,12.91,0,0,1,0,-0.0,0,0,-2.7,-0.0,-0.0,-0.0,0,1
190,1,-2.2,58,1.0,2000,-9.3,0.0,0.0,0.0,2018,2,22,3,1,8,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-127.60000000000001,-2.2,58.0,13.3,0,0,1,0,-2.2,58,2000,-2.2,-0.0,-0.0,-0.0,0,1
116,2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,2018,2,22,3,1,8,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-165.29999999999998,-0.0,0.0,13.450000000000001,0,0,1,0,-5.8,114,3970,-2.9,-0.0,-0.0,-0.0,0,1
71,3,-2.8,57,0.5,1995,-10.1,0.0,0.0,0.0,2018,2,22,3,1,8,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-159.6,-1.4,28.5,13.4,0,0,1,0,-8.399999999999999,171,5985,-2.8,-0.0,-0.0,-0.0,0,1
66,4,-2.4,58,0.3,2000,-9.5,0.0,0.0,0.0,2018,2,22,3,1,8,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-139.2,-0.72,17.4,13.34,0,0,1,0,-9.6,232,8000,-2.4,-0.0,-0.0,-0.0,0,1
75,5,-2.4,59,1.1,1984,-9.3,0.0,0.0,0.0,2018,2,22,3,1,8,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-141.6,-2.64,64.9,12.879999999999999,0,0,1,0,-12.0,295,9920,-2.4,-0.0,-0.0,-0.0,0,1
151,6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,2018,2,22,3,1,8,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-186.0,-2.4000000000000004,49.6,11.74,0,0,0,0,-18.0,372,11976,-3.0,-0.0,-0.0,-0.0,0,1
373,7,-3.7,64,0.7,1891,-9.5,0.0,0.0,0.0,2018,2,22,3,1,8,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-236.8,-2.59,44.8,10.809999999999999,0,1,0,0,-25.900000000000002,448,13237,-3.7,-0.0,-0.0,-0.0,0,1
783,8,-3.6,63,0.9,1473,-9.6,0.07,0.0,0.0,2018,2,22,3,1,8,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-226.8,-3.24,56.7,11.12,0,1,0,0,-28.8,504,11784,-3.6,-0.0,-0.0,-0.0,0,1
383,9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,2018,2,22,3,1,8,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-96.89999999999999,-1.71,45.9,15.57,0,0,0,0,-17.099999999999998,459,14886,-1.9,-0.0,-0.0,-0.0,0,1
259,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,2018,2,22,3,1,8,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,39.6,0.9900000000000001,48.400000000000006,19.03,0,0,0,0,9.0,440,18260,0.9,0.0,0.0,0.0,0,0
308,11,2.7,44,0.9,1761,-8.3,1.45,0.0,0.0,2018,2,22,3,1,8,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,118.80000000000001,2.43,39.6,19.970000000000002,0,0,0,0,29.700000000000003,484,19371,2.7,0.0,0.0,0.0,0,0
352,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,2018,2,22,3,1,8,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,225.6,12.48,122.2,19.779999999999998,0,0,0,0,57.599999999999994,564,16476,4.8,0.0,0.0,0.0,0,0
316,13,4.5,51,3.8,1108,-4.7,1.08,0.0,0.0,2018,2,22,3,1,8,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,229.5,17.099999999999998,193.79999999999998,18.189999999999998,0,0,0,0,58.5,663,14404,4.5,0.0,0.0,0.0,0,0
331,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,2018,2,22,3,1,8,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,240.0,20.639999999999997,215.0,18.54,0,0,0,0,67.2,700,16352,4.8,0.0,0.0,0.0,0,0
356,15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,2018,2,22,3,1,8,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,245.0,22.0,215.60000000000002,18.919999999999998,0,0,0,0,75.0,735,17070,5.0,0.0,0.0,0.0,0,0
404,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,2018,2,22,3,1,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,250.0,21.5,215.0,18.64,0,0,0,0,80.0,800,17936,5.0,0.0,0.0,0.0,0,0
465,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,2018,2,22,3,1,8,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,239.2,17.939999999999998,202.79999999999998,17.919999999999998,0,1,0,0,78.19999999999999,884,18003,4.6,0.0,0.0,0.0,0,0
730,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,2018,2,22,3,1,8,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,218.4,15.6,224.0,16.349999999999998,0,1,0,0,70.2,1008,18072,3.9,0.0,0.0,0.0,0,0
499,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,2018,2,22,3,1,8,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,210.0,9.450000000000001,162.0,15.21,0,1,0,0,66.5,1140,17784,3.5,0.0,0.0,0.0,0,0
348,20,3.0,62,2.4,975,-3.5,0.0,0.0,0.0,2018,2,22,3,1,8,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,186.0,7.199999999999999,148.79999999999998,14.42,0,0,0,0,60.0,1240,19500,3.0,0.0,0.0,0.0,0,0
393,21,2.9,64,2.5,1154,-3.2,0.0,0.0,0.0,2018,2,22,3,1,8,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,185.6,7.25,160.0,13.749999999999998,0,0,0,0,60.9,1344,24234,2.9,0.0,0.0,0.0,0,0
346,22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,2018,2,22,3,1,8,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,188.5,6.669999999999999,149.5,13.489999999999998,0,0,1,0,63.8,1430,25300,2.9,0.0,0.0,0.0,0,0
202,23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,2018,2,22,3,1,8,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,182.7,7.54,163.8,14.03,0,0,1,0,66.7,1449,28819,2.9,0.0,0.0,0.0,0,0
42,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,2018,2,23,4,1,8,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,146.2,4.59,232.20000000000002,6.51,0,0,1,0,0.0,0,0,1.7,0.0,0.0,0.0,1,0
55,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,2018,2,23,4,1,8,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,57.599999999999994,1.26,201.60000000000002,3.08,0,0,1,0,0.6,96,118,0.6,0.0,0.0,0.0,1,0
62,2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,2018,2,23,4,1,8,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,67.89999999999999,0.9799999999999999,135.79999999999998,2.9699999999999998,0,0,1,0,1.4,194,394,0.7,0.0,0.0,0.0,1,0
32,3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,2018,2,23,4,1,8,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,87.3,1.08,116.39999999999999,3.1100000000000003,0,0,1,0,2.7,291,729,0.9,0.0,0.0,0.0,1,0
36,4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,2018,2,23,4,1,8,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,105.60000000000001,2.75,240.0,3.25,0,0,1,0,4.4,384,964,1.1,0.0,0.0,0.0,1,0
39,5,1.0,91,0.7,257,-0.3,0.0,0.0,3.8,2018,2,23,4,1,8,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,91.0,0.7,63.699999999999996,5.0600000000000005,0,0,1,0,5.0,455,1285,1.0,0.0,0.0,0.0,1,0
63,6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,2018,2,23,4,1,8,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,38.0,0.12,28.5,3.6399999999999997,0,0,0,0,2.4000000000000004,570,1182,0.4,0.0,0.0,0.0,1,0
174,7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,2018,2,23,4,1,8,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-9.700000000000001,-0.05,48.5,2.75,0,1,0,0,-0.7000000000000001,679,1253,-0.1,-0.0,-0.0,-0.0,1,1
391,8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,2018,2,23,4,1,8,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,-19.400000000000002,-0.08000000000000002,38.800000000000004,2.7199999999999998,0,1,0,0,-1.6,776,1576,-0.2,-0.0,-0.0,-0.0,1,1
214,9,0.5,94,0.6,199,-0.3,0.37,0.0,3.7,2018,2,23,4,1,8,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,47.0,0.3,56.4,3.9299999999999997,0,0,0,0,4.5,846,1791,0.5,0.0,0.0,0.0,1,0
184,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,2018,2,23,4,1,8,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,182.60000000000002,1.7600000000000002,66.4,8.04,0,0,0,0,22.0,830,2210,2.2,0.0,0.0,0.0,1,0
230,11,3.8,72,0.9,236,-0.7,1.1,0.0,3.4,2018,2,23,4,1,8,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,273.59999999999997,3.42,64.8,12.120000000000001,0,0,0,0,41.8,792,2596,3.8,0.0,0.0,0.0,1,0
283,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,2018,2,23,4,1,8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,371.0,4.77,63.0,13.47,0,0,0,0,63.599999999999994,840,2712,5.3,0.0,0.0,0.0,1,0
304,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,2018,2,23,4,1,8,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,428.8,13.4,128.0,15.749999999999998,0,0,0,0,87.10000000000001,832,3133,6.7,0.0,0.0,0.0,1,0
312,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,2018,2,23,4,1,8,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,444.59999999999997,16.38,119.7,18.380000000000003,0,0,0,0,109.2,798,3878,7.8,0.0,0.0,0.0,0,0
312,15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,2018,2,23,4,1,8,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,508.4,4.919999999999999,37.199999999999996,17.38,0,0,0,0,122.99999999999999,930,4365,8.2,0.0,0.0,0.0,0,0
354,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,2018,2,23,4,1,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,498.00000000000006,22.410000000000004,162.0,17.61,0,0,0,0,132.8,960,5664,8.3,0.0,0.0,0.0,0,0
470,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,2018,2,23,4,1,8,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,537.2,33.18,285.6,14.71,0,1,0,0,134.3,1156,5984,7.9,0.0,0.0,0.0,0,0
669,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,2018,2,23,4,1,8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,525.0,37.5,350.0,13.75,0,1,0,0,135.0,1260,6732,7.5,0.0,0.0,0.0,0,0
421,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,2018,2,23,4,1,8,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,503.70000000000005,25.53,270.1,12.81,0,1,0,0,131.1,1387,7011,6.9,0.0,0.0,0.0,0,0
295,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,2018,2,23,4,1,8,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,492.8,17.919999999999998,215.6,11.54,0,0,0,0,128.0,1540,6320,6.4,0.0,0.0,0.0,0,0
321,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,2018,2,23,4,1,8,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,474.0,16.200000000000003,213.3,10.760000000000002,0,0,0,0,126.0,1659,6426,6.0,0.0,0.0,0.0,0,0
291,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,2018,2,23,4,1,8,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,461.7,14.25,202.5,10.05,0,0,1,0,125.4,1782,6424,5.7,0.0,0.0,0.0,0,0
243,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,2018,2,23,4,1,8,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,440.0,14.850000000000001,216.0,10.21,0,0,1,0,126.5,1840,5934,5.5,0.0,0.0,0.0,0,0
226,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,2018,2,24,5,1,8,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,377.2,13.799999999999999,246.0,9.1,1,0,1,1,0.0,0,0,4.6,0.0,0.0,0.0,0,0
263,1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,2018,2,24,5,1,8,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,332.0,6.8,141.1,8.76,1,0,1,1,4.0,83,235,4.0,0.0,0.0,0.0,0,0
197,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,2018,2,24,5,1,8,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,303.40000000000003,5.920000000000001,131.20000000000002,8.93,1,0,1,1,7.4,164,458,3.7,0.0,0.0,0.0,0,0
133,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,2018,2,24,5,1,8,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,287.0,10.15,237.79999999999998,8.57,1,0,1,1,10.5,246,651,3.5,0.0,0.0,0.0,0,0
63,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,2018,2,24,5,1,8,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,221.4,7.56,229.6,8.19,1,0,1,1,10.8,328,888,2.7,0.0,0.0,0.0,0,0
58,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,2018,2,24,5,1,8,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,151.20000000000002,4.86,226.8,7.16,1,0,1,1,9.0,420,1070,1.8,0.0,0.0,0.0,0,0
72,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,2018,2,24,5,1,8,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,99.6,3.0,207.5,7.199999999999999,1,0,0,1,7.199999999999999,498,1470,1.2,0.0,0.0,0.0,0,0
108,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,2018,2,24,5,1,8,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,51.6,0.96,137.6,6.18,1,1,0,1,4.2,602,1477,0.6,0.0,0.0,0.0,0,0
203,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,2018,2,24,5,1,8,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,0.0,0.0,215.6,8.34,1,1,0,1,0.0,616,2312,0.0,0.0,0.0,0.0,0,0
253,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,2018,2,24,5,1,8,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,38.4,2.28,243.2,12.34,1,0,0,1,5.3999999999999995,576,3870,0.6,0.0,0.0,0.0,0,0
259,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,2018,2,24,5,1,8,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,48.0,2.32,174.0,13.82,1,0,0,1,8.0,600,4970,0.8,0.0,0.0,0.0,0,0
298,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,2018,2,24,5,1,8,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,False,False,False,True,110.00000000000001,5.28,120.0,17.62,1,0,0,1,24.200000000000003,550,6688,2.2,0.0,0.0,0.0,0,0
